order_id,customer_id,product_id,order_date,delivery_date,payment_mode,customer_review,order_quantity,order_status
ORD00322,CUST04366,PROD0037,12-12-2024,22-12-2024,Card,4,1,Delivered
ORD00323,CUST02252,PROD0135,31-05-2024,09-06-2024,UPI,3,3,Delivered
ORD00324,CUST03376,PROD0099,01-08-2023,06-08-2023,Card,3,2,Delivered
ORD00325,CUST01338,PROD0216,07-12-2022,12-12-2022,Cash,3,1,Delivered
ORD00326,CUST01842,PROD0057,20-06-2024,26-06-2024,Card,4,5,Delivered
ORD00327,CUST04336,PROD0015,09-09-2023,15-09-2023,Cash,5,2,Delivered
ORD00328,CUST04325,PROD0235,23-11-2022,,UPI,,3,Cancelled
ORD00329,CUST02379,PROD0133,26-07-2022,04-08-2022,Cash,4,1,Delivered
ORD00330,CUST01153,PROD0154,13-04-2024,23-04-2024,UPI,1,4,Delivered
ORD00331,CUST01001,PROD0160,03-12-2022,12-12-2022,Cash,5,5,Delivered
ORD00332,CUST00681,PROD0128,11-07-2024,13-07-2024,Cash,2,4,Delivered
ORD00333,CUST00571,PROD0142,07-02-2022,09-02-2022,Card,5,2,Delivered
ORD00334,CUST02948,PROD0215,04-07-2023,10-07-2023,Card,4,5,Delivered
ORD00335,CUST04928,PROD0163,13-05-2023,,Card,2,2,Returned
ORD00336,CUST00618,PROD0166,20-02-2022,27-02-2022,Cash,4,1,Delivered
ORD00337,CUST00665,PROD0147,14-07-2023,21-07-2023,Card,1,1,Delivered
ORD00338,CUST01533,PROD0120,11-11-2022,,Cash,3,3,Returned
ORD00339,CUST03302,PROD0214,22-05-2023,25-05-2023,Cash,1,2,Delivered
ORD00340,CUST01323,PROD0146,22-03-2023,01-04-2023,Cash,3,2,Delivered
ORD00341,CUST00215,PROD0199,16-10-2023,,UPI,1,4,Returned
ORD00342,CUST04136,PROD0182,01-11-2022,09-11-2022,Card,3,3,Delivered
ORD00343,CUST04868,PROD0006,30-12-2023,,Card,2,4,Returned
ORD00344,CUST04108,PROD0210,23-03-2024,30-03-2024,Card,5,5,Delivered
ORD00345,CUST01006,PROD0042,18-12-2022,20-12-2022,Card,1,4,Delivered
ORD00346,CUST02928,PROD0029,22-08-2024,30-08-2024,UPI,1,3,Delivered
ORD00347,CUST02086,PROD0070,25-08-2023,,Cash,,5,Cancelled
ORD00348,CUST02739,PROD0232,07-03-2022,11-03-2022,Cash,1,2,Delivered
ORD00349,CUST04154,PROD0051,27-01-2023,31-01-2023,Card,3,4,Delivered
ORD00350,CUST02462,PROD0140,01-04-2022,03-04-2022,Cash,3,2,Delivered
ORD00351,CUST03333,PROD0097,10-07-2023,,UPI,,5,Cancelled
ORD00352,CUST04638,PROD0140,24-02-2023,05-03-2023,UPI,2,5,Delivered
ORD00353,CUST01322,PROD0107,10-11-2022,15-11-2022,UPI,4,3,Delivered
ORD00354,CUST03105,PROD0111,20-04-2023,25-04-2023,UPI,1,5,Delivered
ORD00355,CUST01530,PROD0037,05-03-2022,13-03-2022,UPI,2,3,Delivered
ORD00356,CUST00022,PROD0213,27-08-2023,04-09-2023,Cash,2,3,Delivered
ORD00357,CUST03600,PROD0135,24-03-2023,03-04-2023,Cash,4,4,Delivered
ORD00358,CUST02911,PROD0021,15-08-2022,20-08-2022,Card,3,1,Delivered
ORD00359,CUST03232,PROD0149,25-12-2024,,Card,,4,Cancelled
ORD00360,CUST00823,PROD0068,09-01-2024,11-01-2024,UPI,5,3,Delivered
ORD00361,CUST02090,PROD0005,28-07-2023,01-08-2023,Cash,5,4,Delivered
ORD00362,CUST04094,PROD0205,22-12-2023,25-12-2023,Cash,2,1,Delivered
ORD00363,CUST03403,PROD0139,26-07-2023,29-07-2023,Cash,2,5,Delivered
ORD00364,CUST00176,PROD0095,02-02-2022,06-02-2022,Cash,1,1,Delivered
ORD00365,CUST02699,PROD0031,13-02-2024,,UPI,,4,Cancelled
ORD00366,CUST00767,PROD0137,13-08-2022,17-08-2022,UPI,2,3,Delivered
ORD00367,CUST00143,PROD0083,15-08-2024,24-08-2024,Card,2,2,Delivered
ORD00368,CUST01614,PROD0039,01-07-2023,,Card,1,1,Returned
ORD00369,CUST01834,PROD0186,13-11-2024,,Cash,3,1,Returned
ORD00370,CUST03746,PROD0135,28-05-2022,05-06-2022,Card,5,5,Delivered
ORD00371,CUST02427,PROD0028,17-03-2022,27-03-2022,Cash,4,4,Delivered
ORD00372,CUST03286,PROD0039,15-11-2024,,UPI,3,3,Returned
ORD00373,CUST00781,PROD0104,10-12-2024,12-12-2024,Cash,1,5,Delivered
ORD00374,CUST04939,PROD0172,07-08-2022,11-08-2022,Cash,1,4,Delivered
ORD00375,CUST00036,PROD0020,24-10-2023,31-10-2023,Card,1,3,Delivered
ORD00376,CUST04238,PROD0220,27-04-2022,04-05-2022,UPI,1,2,Delivered
ORD00377,CUST04937,PROD0158,12-08-2022,21-08-2022,Cash,2,3,Delivered
ORD00378,CUST04950,PROD0097,25-06-2023,02-07-2023,Card,5,1,Delivered
ORD00379,CUST03569,PROD0023,28-10-2023,01-11-2023,Card,2,3,Delivered
ORD00380,CUST04291,PROD0118,19-03-2022,28-03-2022,UPI,3,3,Delivered
ORD00381,CUST04180,PROD0088,17-08-2023,23-08-2023,Cash,2,2,Delivered
ORD00382,CUST00141,PROD0084,13-01-2023,,UPI,2,3,Returned
ORD00383,CUST02004,PROD0019,23-04-2024,26-04-2024,Cash,4,2,Delivered
ORD00384,CUST02856,PROD0121,31-03-2024,02-04-2024,Card,1,5,Delivered
ORD00385,CUST00385,PROD0224,27-12-2023,,UPI,1,4,Returned
ORD00386,CUST03626,PROD0229,09-07-2022,11-07-2022,UPI,1,3,Delivered
ORD00387,CUST04935,PROD0165,03-02-2022,08-02-2022,Card,4,3,Delivered
ORD00388,CUST02692,PROD0215,12-05-2024,14-05-2024,Cash,1,1,Delivered
ORD00389,CUST01205,PROD0183,04-04-2023,10-04-2023,Card,4,5,Delivered
ORD00390,CUST00973,PROD0170,28-05-2023,07-06-2023,Card,1,2,Delivered
ORD00391,CUST02430,PROD0228,05-07-2022,15-07-2022,UPI,2,3,Delivered
ORD00392,CUST02018,PROD0038,23-09-2022,02-10-2022,Cash,5,1,Delivered
ORD00393,CUST04438,PROD0226,15-03-2023,25-03-2023,Card,3,5,Delivered
ORD00394,CUST03869,PROD0075,24-07-2022,01-08-2022,Card,5,4,Delivered
ORD00395,CUST01314,PROD0092,20-06-2022,,UPI,,2,Cancelled
ORD00396,CUST04288,PROD0216,28-10-2023,31-10-2023,Card,4,3,Delivered
ORD00397,CUST02666,PROD0185,11-03-2024,18-03-2024,UPI,3,5,Delivered
ORD00398,CUST02006,PROD0058,18-11-2022,20-11-2022,Card,5,4,Delivered
ORD00399,CUST00916,PROD0068,18-07-2022,28-07-2022,UPI,1,5,Delivered
ORD00400,CUST02253,PROD0074,01-06-2023,05-06-2023,Card,1,3,Delivered
ORD00401,CUST01597,PROD0159,06-02-2023,10-02-2023,Card,2,1,Delivered
ORD00402,CUST03041,PROD0159,12-01-2023,,UPI,,4,Cancelled
ORD00403,CUST02071,PROD0005,25-12-2024,,Cash,2,1,Returned
ORD00404,CUST04784,PROD0191,28-11-2024,,UPI,,3,Cancelled
ORD00405,CUST02731,PROD0126,04-05-2023,06-05-2023,Card,5,1,Delivered
ORD00406,CUST04710,PROD0234,13-04-2024,18-04-2024,Card,2,4,Delivered
ORD00407,CUST01604,PROD0076,08-12-2024,10-12-2024,UPI,1,2,Delivered
ORD00408,CUST01315,PROD0138,17-01-2024,24-01-2024,Card,1,2,Delivered
ORD00409,CUST04008,PROD0114,05-07-2024,12-07-2024,Cash,1,5,Delivered
ORD00410,CUST00861,PROD0169,26-05-2022,30-05-2022,Card,2,1,Delivered
ORD00411,CUST03458,PROD0079,13-01-2022,23-01-2022,UPI,3,4,Delivered
ORD00412,CUST01148,PROD0128,19-03-2023,,Cash,2,4,Returned
ORD00413,CUST01260,PROD0022,28-05-2023,03-06-2023,Cash,1,1,Delivered
ORD00414,CUST02247,PROD0061,21-02-2024,25-02-2024,UPI,4,2,Delivered
ORD00415,CUST02188,PROD0070,26-09-2023,,Card,1,4,Returned
ORD00416,CUST00493,PROD0061,03-08-2022,,Card,2,1,Returned
ORD00417,CUST00600,PROD0226,28-12-2023,07-01-2024,Card,4,2,Delivered
ORD00418,CUST03029,PROD0028,08-02-2022,10-02-2022,UPI,4,1,Delivered
ORD00419,CUST03061,PROD0211,20-09-2024,24-09-2024,UPI,3,2,Delivered
ORD00420,CUST02259,PROD0148,29-09-2024,,UPI,3,2,Returned
ORD00421,CUST01485,PROD0200,15-04-2023,22-04-2023,Card,2,4,Delivered
ORD00422,CUST01221,PROD0132,06-12-2024,,Card,,1,Cancelled
ORD00423,CUST01446,PROD0146,22-01-2023,30-01-2023,UPI,3,2,Delivered
ORD00424,CUST01466,PROD0228,16-04-2023,24-04-2023,Cash,3,2,Delivered
ORD00425,CUST04559,PROD0129,01-07-2022,,Card,,4,Cancelled
ORD00426,CUST03486,PROD0178,24-03-2022,29-03-2022,UPI,1,2,Delivered
ORD00427,CUST02189,PROD0112,13-08-2022,17-08-2022,UPI,3,1,Delivered
ORD00428,CUST00925,PROD0082,14-01-2022,22-01-2022,Cash,4,2,Delivered
ORD00429,CUST03794,PROD0046,06-11-2024,,UPI,,5,Cancelled
ORD00430,CUST03986,PROD0068,07-03-2023,12-03-2023,UPI,4,1,Delivered
ORD00431,CUST03027,PROD0241,07-11-2022,11-11-2022,Card,1,1,Delivered
ORD00432,CUST04478,PROD0163,16-10-2024,21-10-2024,Card,4,3,Delivered
ORD00433,CUST03242,PROD0081,02-11-2024,06-11-2024,UPI,3,3,Delivered
ORD00434,CUST03241,PROD0153,27-08-2024,31-08-2024,UPI,3,5,Delivered
ORD00435,CUST01622,PROD0126,13-05-2024,20-05-2024,Card,4,3,Delivered
ORD00436,CUST04806,PROD0202,04-03-2022,10-03-2022,Cash,3,3,Delivered
ORD00437,CUST01192,PROD0205,20-07-2024,,Card,2,2,Returned
ORD00438,CUST00569,PROD0209,12-04-2023,22-04-2023,UPI,2,3,Delivered
ORD00439,CUST01733,PROD0034,19-12-2023,22-12-2023,UPI,5,3,Delivered
ORD00440,CUST00690,PROD0110,19-01-2023,29-01-2023,Cash,3,1,Delivered
ORD00441,CUST03439,PROD0013,14-11-2022,,Card,,3,Cancelled
ORD00442,CUST01478,PROD0136,30-06-2022,,Cash,,3,Cancelled
ORD00443,CUST00206,PROD0066,25-05-2024,27-05-2024,Cash,4,3,Delivered
ORD00444,CUST02951,PROD0172,25-04-2022,05-05-2022,Cash,2,3,Delivered
ORD00445,CUST04883,PROD0044,07-12-2024,15-12-2024,UPI,5,3,Delivered
ORD00446,CUST01069,PROD0168,10-06-2024,13-06-2024,Card,5,1,Delivered
ORD00447,CUST02124,PROD0209,14-11-2024,18-11-2024,UPI,2,4,Delivered
ORD00448,CUST04023,PROD0236,25-12-2022,29-12-2022,Cash,2,3,Delivered
ORD00449,CUST00664,PROD0124,20-06-2024,30-06-2024,Card,5,2,Delivered
ORD00450,CUST02725,PROD0058,19-05-2022,,Cash,1,2,Returned
ORD00451,CUST01334,PROD0069,05-10-2023,15-10-2023,UPI,3,5,Delivered
ORD00452,CUST04487,PROD0209,05-12-2022,,Card,3,3,Returned
ORD00453,CUST02227,PROD0191,02-02-2023,07-02-2023,UPI,2,1,Delivered
ORD00454,CUST00648,PROD0123,24-09-2022,30-09-2022,Cash,2,3,Delivered
ORD00455,CUST04281,PROD0139,08-03-2024,,Cash,,3,Cancelled
ORD00456,CUST03842,PROD0164,10-04-2022,12-04-2022,Cash,2,4,Delivered
ORD00457,CUST03814,PROD0097,16-07-2022,24-07-2022,UPI,5,2,Delivered
ORD00458,CUST03379,PROD0105,04-02-2022,08-02-2022,Cash,5,1,Delivered
ORD00459,CUST04800,PROD0140,20-12-2023,23-12-2023,Card,3,1,Delivered
ORD00460,CUST03183,PROD0108,30-11-2024,,Cash,1,1,Returned
ORD00461,CUST00423,PROD0025,01-02-2022,11-02-2022,Cash,3,5,Delivered
ORD00462,CUST02937,PROD0165,28-06-2023,,Cash,1,2,Returned
ORD00463,CUST02716,PROD0087,14-10-2023,,Cash,,2,Cancelled
ORD00464,CUST01394,PROD0198,12-12-2023,20-12-2023,UPI,5,1,Delivered
ORD00465,CUST02732,PROD0097,21-01-2024,25-01-2024,UPI,5,2,Delivered
ORD00466,CUST03781,PROD0100,20-04-2024,26-04-2024,UPI,2,3,Delivered
ORD00467,CUST00903,PROD0121,21-07-2023,,Card,,1,Cancelled
ORD00468,CUST02283,PROD0031,05-11-2022,,UPI,,5,Cancelled
ORD00469,CUST00153,PROD0098,08-10-2022,,Card,,3,Cancelled
ORD00470,CUST03829,PROD0205,29-05-2024,,Card,3,5,Returned
ORD00471,CUST00529,PROD0059,07-06-2023,13-06-2023,Cash,1,3,Delivered
ORD00472,CUST02486,PROD0003,10-08-2022,13-08-2022,Card,5,5,Delivered
ORD00473,CUST01947,PROD0196,01-11-2023,09-11-2023,Cash,1,4,Delivered
ORD00474,CUST04283,PROD0051,24-10-2024,29-10-2024,Cash,1,5,Delivered
ORD00475,CUST01562,PROD0237,13-04-2023,19-04-2023,Card,1,1,Delivered
ORD00476,CUST01099,PROD0140,21-08-2022,27-08-2022,Card,3,5,Delivered
ORD00477,CUST04629,PROD0002,20-06-2022,22-06-2022,UPI,2,3,Delivered
ORD00478,CUST04764,PROD0136,15-08-2022,20-08-2022,UPI,4,5,Delivered
ORD00479,CUST01936,PROD0094,22-09-2023,26-09-2023,Card,3,5,Delivered
ORD00480,CUST02785,PROD0062,15-02-2024,18-02-2024,UPI,1,5,Delivered
ORD00481,CUST03672,PROD0055,16-03-2024,21-03-2024,UPI,4,1,Delivered
ORD00482,CUST02874,PROD0205,13-09-2024,15-09-2024,UPI,5,2,Delivered
ORD00483,CUST04024,PROD0120,30-08-2023,,UPI,,5,Cancelled
ORD00484,CUST02323,PROD0007,27-01-2023,04-02-2023,UPI,2,5,Delivered
ORD00485,CUST04227,PROD0176,31-10-2022,08-11-2022,Card,5,5,Delivered
ORD00486,CUST02198,PROD0111,17-12-2022,25-12-2022,UPI,1,5,Delivered
ORD00487,CUST04482,PROD0072,02-12-2023,,Cash,,1,Cancelled
ORD00488,CUST01943,PROD0008,04-07-2022,06-07-2022,Card,3,2,Delivered
ORD00489,CUST00874,PROD0104,10-11-2023,16-11-2023,Card,4,5,Delivered
ORD00490,CUST03876,PROD0027,20-05-2022,24-05-2022,Card,2,3,Delivered
ORD00491,CUST00586,PROD0060,30-03-2024,04-04-2024,Cash,1,4,Delivered
ORD00492,CUST02777,PROD0087,27-07-2024,30-07-2024,Cash,2,5,Delivered
ORD00493,CUST04817,PROD0079,16-11-2024,,Card,,1,Cancelled
ORD00494,CUST03268,PROD0006,06-04-2024,14-04-2024,Cash,2,5,Delivered
ORD00495,CUST00033,PROD0165,22-12-2024,29-12-2024,UPI,2,3,Delivered
ORD00496,CUST01397,PROD0034,29-07-2022,31-07-2022,UPI,1,3,Delivered
ORD00497,CUST01912,PROD0004,26-12-2022,02-01-2023,Cash,5,3,Delivered
ORD00498,CUST01252,PROD0164,13-05-2023,23-05-2023,UPI,5,3,Delivered
ORD00499,CUST04678,PROD0023,16-05-2023,18-05-2023,Cash,3,2,Delivered
ORD00500,CUST04961,PROD0104,15-11-2023,18-11-2023,Cash,2,3,Delivered
ORD00501,CUST03150,PROD0059,01-05-2024,05-05-2024,Cash,2,1,Delivered
ORD00502,CUST00551,PROD0130,04-11-2024,12-11-2024,UPI,3,1,Delivered
ORD00503,CUST04579,PROD0108,29-06-2022,06-07-2022,Card,5,5,Delivered
ORD00504,CUST02557,PROD0226,02-06-2023,06-06-2023,Card,5,5,Delivered
ORD00505,CUST02089,PROD0046,11-07-2023,,UPI,3,3,Returned
ORD00506,CUST00091,PROD0205,18-09-2024,26-09-2024,Card,5,4,Delivered
ORD00507,CUST02152,PROD0151,22-03-2022,25-03-2022,Card,1,4,Delivered
ORD00508,CUST03081,PROD0154,27-07-2024,31-07-2024,UPI,3,1,Delivered
ORD00509,CUST03482,PROD0104,08-11-2023,11-11-2023,UPI,5,1,Delivered
ORD00510,CUST01043,PROD0119,17-10-2023,22-10-2023,UPI,4,1,Delivered
ORD00511,CUST01817,PROD0138,10-04-2022,17-04-2022,Cash,4,5,Delivered
ORD00512,CUST00277,PROD0171,28-03-2024,,Card,1,4,Returned
ORD00513,CUST03931,PROD0045,17-11-2024,23-11-2024,UPI,4,2,Delivered
ORD00514,CUST03151,PROD0063,09-07-2024,11-07-2024,Cash,4,1,Delivered
ORD00515,CUST04777,PROD0042,01-09-2024,04-09-2024,UPI,4,1,Delivered
ORD00516,CUST01491,PROD0219,05-07-2024,07-07-2024,Cash,2,2,Delivered
ORD00517,CUST04070,PROD0049,17-11-2024,20-11-2024,Cash,5,3,Delivered
ORD00518,CUST03475,PROD0027,19-04-2024,26-04-2024,Card,2,5,Delivered
ORD00519,CUST03416,PROD0049,30-11-2022,10-12-2022,Cash,5,4,Delivered
ORD00520,CUST04184,PROD0071,04-05-2024,,UPI,,2,Cancelled
ORD00521,CUST04152,PROD0146,02-08-2022,06-08-2022,Cash,5,3,Delivered
ORD00522,CUST02912,PROD0131,19-10-2022,29-10-2022,Card,5,3,Delivered
ORD00523,CUST00181,PROD0159,15-07-2024,20-07-2024,Cash,4,5,Delivered
ORD00524,CUST00359,PROD0129,13-07-2024,21-07-2024,Card,1,2,Delivered
ORD00525,CUST04884,PROD0033,22-02-2023,26-02-2023,Card,5,2,Delivered
ORD00526,CUST00182,PROD0081,31-08-2022,08-09-2022,Card,1,3,Delivered
ORD00527,CUST02902,PROD0028,18-10-2022,20-10-2022,Card,2,2,Delivered
ORD00528,CUST03430,PROD0048,28-05-2023,03-06-2023,UPI,1,5,Delivered
ORD00529,CUST04566,PROD0176,14-12-2024,,UPI,3,4,Returned
ORD00530,CUST00010,PROD0025,09-08-2024,17-08-2024,UPI,5,2,Delivered
ORD00531,CUST02959,PROD0082,25-11-2024,03-12-2024,Cash,3,4,Delivered
ORD00532,CUST02151,PROD0028,24-05-2024,,Card,2,3,Returned
ORD00533,CUST02004,PROD0033,25-12-2023,31-12-2023,Card,3,1,Delivered
ORD00534,CUST01323,PROD0186,04-06-2022,,Cash,1,3,Returned
ORD00535,CUST02163,PROD0098,27-05-2023,,Cash,,5,Cancelled
ORD00536,CUST00429,PROD0239,15-05-2024,20-05-2024,UPI,3,4,Delivered
ORD00537,CUST03919,PROD0185,13-01-2023,16-01-2023,Cash,2,5,Delivered
ORD00538,CUST01685,PROD0234,04-05-2024,08-05-2024,UPI,4,3,Delivered
ORD00539,CUST00340,PROD0094,21-08-2022,23-08-2022,Cash,2,2,Delivered
ORD00540,CUST00249,PROD0138,09-05-2023,18-05-2023,Card,4,1,Delivered
ORD00541,CUST02315,PROD0120,10-01-2022,18-01-2022,Card,4,4,Delivered
ORD00542,CUST00298,PROD0028,05-10-2024,09-10-2024,Card,1,1,Delivered
ORD00543,CUST04633,PROD0008,24-11-2023,27-11-2023,Cash,4,2,Delivered
ORD00544,CUST00446,PROD0020,23-01-2023,31-01-2023,UPI,3,1,Delivered
ORD00545,CUST00282,PROD0164,20-01-2023,24-01-2023,UPI,4,4,Delivered
ORD00546,CUST02396,PROD0052,13-10-2024,19-10-2024,UPI,2,5,Delivered
ORD00547,CUST02693,PROD0116,07-11-2022,17-11-2022,Card,3,2,Delivered
ORD00548,CUST01036,PROD0220,10-04-2023,16-04-2023,UPI,5,5,Delivered
ORD00549,CUST01827,PROD0188,28-05-2024,31-05-2024,UPI,5,5,Delivered
ORD00550,CUST00980,PROD0141,14-06-2024,,Card,2,1,Returned
ORD00551,CUST01561,PROD0087,03-04-2022,07-04-2022,Cash,5,2,Delivered
ORD00552,CUST03306,PROD0041,10-02-2023,15-02-2023,Card,1,4,Delivered
ORD00553,CUST04159,PROD0181,17-08-2023,20-08-2023,Cash,2,3,Delivered
ORD00554,CUST00260,PROD0113,24-01-2024,28-01-2024,Cash,3,4,Delivered
ORD00555,CUST02810,PROD0182,04-02-2024,09-02-2024,Cash,3,2,Delivered
ORD00556,CUST03528,PROD0167,29-06-2024,06-07-2024,Cash,2,3,Delivered
ORD00557,CUST03060,PROD0226,29-07-2024,05-08-2024,Cash,2,4,Delivered
ORD00558,CUST00981,PROD0169,03-06-2023,06-06-2023,Card,4,5,Delivered
ORD00559,CUST01144,PROD0068,04-03-2023,11-03-2023,UPI,4,3,Delivered
ORD00560,CUST03331,PROD0111,03-05-2022,10-05-2022,Cash,2,1,Delivered
ORD00561,CUST03919,PROD0009,30-06-2024,09-07-2024,Card,1,2,Delivered
ORD00562,CUST02024,PROD0184,10-02-2023,20-02-2023,Card,2,5,Delivered
ORD00563,CUST03748,PROD0223,11-12-2023,17-12-2023,UPI,5,3,Delivered
ORD00564,CUST02477,PROD0159,28-04-2023,05-05-2023,Card,1,1,Delivered
ORD00565,CUST03661,PROD0203,08-06-2024,,UPI,,4,Cancelled
ORD00566,CUST00802,PROD0051,14-07-2024,24-07-2024,Cash,2,4,Delivered
ORD00567,CUST03815,PROD0115,30-06-2024,,Cash,,3,Cancelled
ORD00568,CUST04825,PROD0166,17-03-2022,23-03-2022,UPI,3,1,Delivered
ORD00569,CUST00511,PROD0067,28-03-2023,30-03-2023,UPI,1,3,Delivered
ORD00570,CUST02620,PROD0109,08-02-2024,,UPI,3,4,Returned
ORD00571,CUST00772,PROD0118,15-04-2022,20-04-2022,Cash,4,5,Delivered
ORD00572,CUST02833,PROD0229,23-11-2024,28-11-2024,Card,4,2,Delivered
ORD00573,CUST02165,PROD0118,09-05-2022,17-05-2022,Card,1,3,Delivered
ORD00574,CUST03107,PROD0181,10-12-2022,13-12-2022,Card,4,2,Delivered
ORD00575,CUST01833,PROD0077,06-10-2023,12-10-2023,Card,1,2,Delivered
ORD00576,CUST03189,PROD0131,18-11-2024,20-11-2024,Cash,4,3,Delivered
ORD00577,CUST00551,PROD0118,12-03-2024,21-03-2024,UPI,1,2,Delivered
ORD00578,CUST00902,PROD0073,19-12-2024,21-12-2024,UPI,1,3,Delivered
ORD00579,CUST01285,PROD0032,19-06-2023,22-06-2023,Card,4,3,Delivered
ORD00580,CUST02734,PROD0034,06-01-2022,16-01-2022,Cash,5,4,Delivered
ORD00581,CUST02618,PROD0037,20-11-2022,,UPI,1,1,Returned
ORD00582,CUST04746,PROD0060,21-11-2024,25-11-2024,Cash,5,1,Delivered
ORD00583,CUST04781,PROD0177,16-08-2023,,UPI,,1,Cancelled
ORD00584,CUST01125,PROD0224,08-07-2022,,Cash,3,5,Returned
ORD00585,CUST04880,PROD0158,21-10-2024,26-10-2024,Card,5,1,Delivered
ORD00586,CUST01949,PROD0082,22-04-2024,29-04-2024,Card,2,1,Delivered
ORD00587,CUST02686,PROD0109,08-06-2022,13-06-2022,Cash,3,4,Delivered
ORD00588,CUST03501,PROD0198,25-12-2023,,UPI,,5,Cancelled
ORD00589,CUST02065,PROD0011,29-11-2022,02-12-2022,Cash,4,5,Delivered
ORD00590,CUST00200,PROD0234,10-08-2022,19-08-2022,Cash,5,1,Delivered
ORD00591,CUST03632,PROD0071,25-09-2024,,Cash,3,3,Returned
ORD00592,CUST04249,PROD0056,31-07-2024,08-08-2024,Cash,3,4,Delivered
ORD00593,CUST03213,PROD0095,08-09-2023,11-09-2023,UPI,1,5,Delivered
ORD00594,CUST00909,PROD0007,13-05-2023,16-05-2023,Card,5,2,Delivered
ORD00595,CUST01633,PROD0126,08-10-2022,13-10-2022,Card,5,3,Delivered
ORD00596,CUST02460,PROD0132,18-12-2023,,UPI,1,3,Returned
ORD00597,CUST04827,PROD0126,15-03-2022,,UPI,1,3,Returned
ORD00598,CUST03388,PROD0047,05-08-2023,10-08-2023,Cash,1,5,Delivered
ORD00599,CUST00201,PROD0174,11-12-2022,16-12-2022,Card,1,2,Delivered
ORD00600,CUST04843,PROD0208,23-09-2022,03-10-2022,UPI,1,3,Delivered
ORD00601,CUST01024,PROD0091,22-05-2024,01-06-2024,Cash,2,5,Delivered
ORD00602,CUST04135,PROD0217,04-01-2024,10-01-2024,Card,1,5,Delivered
ORD00603,CUST01178,PROD0153,03-12-2023,08-12-2023,UPI,4,4,Delivered
ORD00604,CUST02099,PROD0204,14-11-2023,22-11-2023,Card,5,3,Delivered
ORD00605,CUST04509,PROD0228,27-10-2023,03-11-2023,Cash,5,1,Delivered
ORD00606,CUST00587,PROD0172,11-09-2023,15-09-2023,Card,3,2,Delivered
ORD00607,CUST03516,PROD0216,28-07-2024,,Cash,,1,Cancelled
ORD00608,CUST02182,PROD0163,17-11-2023,26-11-2023,Card,1,4,Delivered
ORD00609,CUST04942,PROD0243,02-11-2022,09-11-2022,Cash,3,4,Delivered
ORD00610,CUST02425,PROD0098,29-05-2024,02-06-2024,UPI,1,4,Delivered
ORD00611,CUST02622,PROD0213,10-05-2022,17-05-2022,UPI,5,1,Delivered
ORD00612,CUST03305,PROD0198,23-11-2023,25-11-2023,Card,1,2,Delivered
ORD00613,CUST02995,PROD0074,29-01-2024,02-02-2024,Card,5,3,Delivered
ORD00614,CUST03082,PROD0178,22-10-2024,01-11-2024,Cash,5,2,Delivered
ORD00615,CUST00497,PROD0036,14-11-2022,22-11-2022,Card,3,2,Delivered
ORD00616,CUST01135,PROD0137,15-09-2022,23-09-2022,UPI,4,3,Delivered
ORD00617,CUST03303,PROD0198,29-04-2024,,UPI,,4,Cancelled
ORD00618,CUST03655,PROD0047,04-07-2023,12-07-2023,Cash,1,1,Delivered
ORD00619,CUST03100,PROD0124,30-11-2023,09-12-2023,Cash,2,2,Delivered
ORD00620,CUST02808,PROD0140,05-11-2023,,Cash,,2,Cancelled
ORD00621,CUST04523,PROD0002,07-02-2023,11-02-2023,Cash,2,4,Delivered
ORD00622,CUST00327,PROD0033,02-07-2024,10-07-2024,UPI,2,3,Delivered
ORD00623,CUST01697,PROD0143,25-07-2023,04-08-2023,Card,2,4,Delivered
ORD00624,CUST04264,PROD0006,13-04-2024,22-04-2024,Cash,3,1,Delivered
ORD00625,CUST02161,PROD0096,15-04-2023,25-04-2023,UPI,2,3,Delivered
ORD00626,CUST03119,PROD0127,03-02-2023,13-02-2023,Card,5,2,Delivered
ORD00627,CUST01108,PROD0022,02-01-2022,09-01-2022,Card,4,2,Delivered
ORD00628,CUST00644,PROD0228,10-06-2023,16-06-2023,UPI,3,5,Delivered
ORD00629,CUST01698,PROD0058,08-01-2023,17-01-2023,Card,2,2,Delivered
ORD00630,CUST01230,PROD0007,17-07-2023,22-07-2023,Card,3,2,Delivered
ORD00631,CUST01269,PROD0079,29-04-2022,03-05-2022,Cash,4,1,Delivered
ORD00632,CUST01320,PROD0085,23-12-2022,29-12-2022,Cash,4,5,Delivered
ORD00633,CUST03844,PROD0154,20-09-2022,23-09-2022,Cash,5,1,Delivered
ORD00634,CUST00600,PROD0022,01-03-2022,03-03-2022,Cash,2,5,Delivered
ORD00635,CUST04733,PROD0056,05-10-2024,10-10-2024,Card,1,1,Delivered
ORD00636,CUST02874,PROD0105,21-11-2022,30-11-2022,Cash,1,3,Delivered
ORD00637,CUST04366,PROD0139,21-07-2024,,UPI,1,1,Returned
ORD00638,CUST03192,PROD0219,08-07-2024,,Card,1,5,Returned
ORD00639,CUST02079,PROD0212,09-05-2024,11-05-2024,Cash,3,3,Delivered
ORD00640,CUST01411,PROD0218,13-11-2024,16-11-2024,Cash,1,4,Delivered
ORD00641,CUST01647,PROD0223,08-07-2022,14-07-2022,Cash,1,5,Delivered
ORD00642,CUST04054,PROD0058,23-11-2022,28-11-2022,Card,5,2,Delivered
